episode,episode_rewards,waiting_times,queue_lengths,explore_counts,exploit_counts,epsilon_values,curriculum_difficulties,vehicle_counts,losses
229,241.5800000000002,927.0892018779343,8.779342723004694,202,11,0.9563875300009468,0.004773553719008264,13,19.741336005954114
230,190.78999999999996,1575.5,11.076923076923077,170,12,0.9562073500009507,0.004815518824609734,8,20.26379218140801
231,216.81999999999994,2056.3108808290153,12.66839378238342,185,8,0.9560162800009548,0.004857667584940313,20,21.796610443394417
232,204.77000000000007,1266.1117021276596,10.069148936170214,173,15,0.9558301600009589,0.004900000000000001,21,25.346125826239586
233,231.0000000000001,1689.7015706806283,11.109947643979057,186,5,0.955641070000963,0.004942516069788796,37,22.90972040929095
234,192.39,2257.543956043956,12.417582417582418,170,12,0.9554608900009669,0.004985215794306703,22,20.098181541149433
235,213.51000000000002,2156.953125,12.223958333333334,186,6,0.955270810000971,0.0050280991735537186,25,20.289836717769504
236,225.47000000000014,2435.357512953368,13.196891191709845,188,5,0.9550797400009752,0.005071166207529844,14,21.47429700527784
237,217.70000000000002,1335.847290640394,10.133004926108374,198,5,0.9548787700009795,0.0051144168962350784,16,20.671080123614797
238,243.50000000000009,897.7864077669902,7.985436893203883,198,8,0.954674830000984,0.005157851239669422,12,20.450648091950463
239,192.4300000000001,1625.6174863387978,10.868852459016393,177,6,0.9544936600009879,0.005201469237832875,9,21.122428129930967
240,201.66999999999996,1808.4145077720207,11.901554404145077,188,5,0.954302590000992,0.005245270890725435,9,22.804444508231366
241,204.6000000000001,1711.2331606217617,11.476683937823834,182,11,0.9541115200009962,0.005289256198347107,9,23.36935058529513
242,215.57000000000005,1507.3009708737864,11.601941747572816,193,13,0.9539075800010006,0.005333425160697887,20,20.04648528747188
243,227.38000000000005,1231.7794871794872,10.158974358974358,182,13,0.9537145300010048,0.005377777777777778,16,20.69765504568051
244,202.85000000000002,2361.3260869565215,12.994565217391305,169,15,0.9535323700010088,0.0054223140495867775,12,21.228262146529943
245,223.46000000000015,1567.9744897959183,11.357142857142858,188,8,0.953338330001013,0.005467033976124886,25,22.847939950471023
246,227.55000000000015,1320.553846153846,9.528205128205128,184,11,0.9531452800010172,0.0055119375573921036,19,23.73695176686996
247,188.74000000000004,1692.3783783783783,11.502702702702702,182,3,0.9529621300010211,0.0055570247933884286,22,22.584938976893554
248,196.61000000000004,1590.8306878306878,11.047619047619047,179,10,0.9527750200010252,0.005602295684113866,9,27.221833393687294
249,237.26999999999995,1179.4780487804878,9.770731707317074,195,10,0.9525720700010296,0.005647750229568411,5,22.149548180510358
250,232.93999999999988,712.1516587677725,7.0947867298578196,200,11,0.9523631800010341,0.005693388429752066,9,21.647474321143886
251,197.67,1574.0567010309278,11.355670103092784,189,5,0.9521711200010383,0.005739210284664831,11,23.680076277747595
252,228.26,1138.64039408867,9.266009852216749,198,5,0.9519701500010427,0.005785215794306704,27,24.315446901497584
253,184.45000000000005,2147.0333333333333,12.222222222222221,172,8,0.9517919500010465,0.005831404958677687,8,25.14757201605373
254,208.05000000000004,2259.969849246231,11.773869346733669,187,12,0.9515949400010508,0.005877777777777777,13,23.340636600801094
255,210.21000000000004,1928.7835051546392,12.314432989690722,184,10,0.951402880001055,0.005924334251606978,28,25.6426728447688
256,188.61000000000013,2663.072625698324,14.938547486033519,168,11,0.9512256700010588,0.005971074380165289,21,26.658102776085197
257,199.79,1588.220994475138,11.58011049723757,174,7,0.9510464800010627,0.006017998163452709,12,23.71992850665888
258,233.05,1686.775,11.195,193,7,0.950848480001067,0.0060651056014692385,23,23.737483513355254
259,208.28999999999994,1762.4126984126983,12.317460317460318,174,15,0.9506613700010711,0.0061123966942148765,15,23.686234163544164
260,200.15999999999994,2552.9337016574586,12.220994475138122,174,7,0.950482180001075,0.006159871441689624,7,23.742424335927595
261,249.46000000000006,994.4,8.344186046511627,210,5,0.9502693300010796,0.006207529843893479,5,25.548507661320443
262,212.85999999999999,1427.9010416666667,11.010416666666666,182,10,0.9500792500010837,0.006255371900826446,18,24.953955614628892
263,215.2800000000001,1876.2142857142858,11.428571428571429,186,10,0.9498852100010879,0.006303397612488521,6,24.334929481452825
264,194.91000000000008,2563.5083798882683,13.53631284916201,173,6,0.9497080000010918,0.006351606978879706,12,26.48989859389859
265,208.96,2178.357894736842,12.5,177,13,0.9495199000010959,0.0064,20,22.331547824960005
266,231.67999999999998,1420.264705882353,9.72549019607843,194,10,0.9493179400011003,0.0064485766758494035,21,23.896702449695738
267,196.30999999999992,2176.1853932584268,12.280898876404494,166,12,0.9491417200011041,0.006497337006427916,16,24.490838859188422
268,227.72,2162.8928571428573,11.709183673469388,186,10,0.9489476800011083,0.006546280991735536,14,25.78101118669218
269,253.98000000000002,1077.1291866028707,8.583732057416269,199,10,0.9487407700011128,0.006595408631772268,11,23.04361105763741
270,211.94,2214.2698412698414,13.243386243386244,174,15,0.9485536600011168,0.006644719926538108,22,27.342508003194496
271,231.99999999999986,1644.62,10.67,187,13,0.9483556600011211,0.006694214876033058,25,24.64809418171644
272,179.71999999999997,2478.2277777777776,14.4,169,11,0.948177460001125,0.006743893480257117,11,24.747949120733473
273,217.4,1850.3865979381444,11.04639175257732,184,10,0.9479854000011292,0.006793755739210285,28,25.338382593135243
274,196.81999999999996,2642.763736263736,13.175824175824175,179,3,0.9478052200011331,0.006843801652892563,13,24.26314267745385
275,220.12999999999988,1626.5255102040817,11.505102040816327,188,8,0.9476111800011373,0.0068940312213039475,9,27.975995928657298
276,236.54000000000002,1450.064039408867,9.729064039408867,196,7,0.9474102100011417,0.006944444444444444,12,24.130505143715244
277,208.0899999999999,1519.5,10.24468085106383,179,9,0.9472240900011457,0.006995041322314049,22,26.81269854370584
278,211.19999999999993,2025.8052631578948,12.989473684210527,171,19,0.9470359900011498,0.007045821854912764,11,27.27742029428482
279,226.94000000000008,1163.3121693121693,9.724867724867725,181,8,0.9468488800011539,0.007096786042240588,33,27.832623180888948
280,212.71999999999997,1700.7150259067357,11.253886010362693,184,9,0.946657810001158,0.007147933884297521,20,24.928278498081344
281,213.03,1995.0923076923077,11.179487179487179,185,10,0.9464647600011622,0.007199265381083564,9,27.096880984917664
282,209.67999999999998,1508.9021739130435,11.48913043478261,168,16,0.9462826000011662,0.0072507805325987135,17,25.065391553484876
283,199.34999999999994,1261.3085106382978,10.22872340425532,174,14,0.9460964800011702,0.007302479338842974,24,26.00276978472446
284,211.8,1740.171875,10.885416666666666,187,5,0.9459064000011743,0.0073543617998163445,15,25.89334990705053
285,229.38000000000005,1677.6571428571428,11.0,203,7,0.9456985000011788,0.007406427915518824,10,25.884660591397967
286,226.7299999999999,2348.7696335078535,11.93193717277487,181,10,0.9455094100011829,0.007458677685950413,19,27.013609637764738
287,184.33000000000007,2679.3406593406594,14.851648351648352,171,11,0.9453292300011868,0.007511111111111112,19,26.05720416530148
288,217.64999999999995,2332.3717277486912,11.38219895287958,183,8,0.945140140001191,0.0075637281910009195,21,27.760378252773386
289,226.56000000000006,1432.3762376237623,10.747524752475247,193,9,0.9449401600011953,0.007616528925619836,13,27.191780051972607
290,198.35999999999981,1637.6195652173913,11.565217391304348,168,16,0.9447580000011992,0.007669513314967859,19,26.414838942496672
291,165.34999999999997,5106.834285714286,21.754285714285714,168,7,0.944584750001203,0.007722681359044995,25,25.471488151209694
292,241.5,1227.809756097561,9.746341463414634,193,12,0.9443818000012074,0.007776033057851239,22,27.239404959794953
293,186.53000000000006,1782.7955801104972,12.430939226519337,169,12,0.9442026100012113,0.007829568411386593,24,27.619446228222294
294,220.04,1575.388888888889,10.636363636363637,189,9,0.9440065900012156,0.007883287419651056,10,26.954805462009677
295,228.46000000000006,947.5096153846154,8.379807692307692,199,9,0.94380067000122,0.00793719008264463,18,25.62558249154916
296,211.20000000000005,1472.1522842639595,10.939086294416244,182,15,0.9436056400012243,0.00799127640036731,16,28.33226832641563
297,217.00999999999993,1356.9183673469388,9.63265306122449,188,8,0.9434116000012285,0.0080455463728191,8,31.967006134743592
298,195.73999999999995,1248.9358288770054,10.144385026737968,173,14,0.9432264700012325,0.0081,11,30.28175740063509
299,213.5600000000001,1723.9526315789474,11.06842105263158,181,9,0.9430383700012366,0.008154637281910009,24,27.060392428071875
300,241.14999999999984,1388.3118811881188,10.094059405940595,190,12,0.9428383900012409,0.008209458218549128,10,28.917510836431294
301,254.61,1077.1019417475727,8.800970873786408,194,12,0.9426344500012453,0.008264462809917356,14,26.892845194316603
302,212.29999999999998,2461.048128342246,12.636363636363637,175,12,0.9424493200012494,0.008319651056014694,17,29.606491048068285
303,211.40000000000006,1280.9896373056995,10.088082901554404,186,7,0.9422582500012535,0.00837502295684114,6,28.813751791425318
304,188.91000000000005,1925.5666666666666,12.422222222222222,165,15,0.9420800500012574,0.008430578512396694,16,26.153582166963155
305,218.4,1165.1767676767677,8.919191919191919,187,11,0.9418840300012616,0.008486317722681358,17,30.140848094766792
306,220.54000000000005,1365.7303921568628,10.602941176470589,188,16,0.941682070001266,0.008542240587695133,14,30.420223105771868
307,228.83999999999997,1075.3144329896907,9.216494845360824,179,15,0.9414900100012702,0.008598347107438016,14,31.661228950490656
308,211.46,1756.160621761658,11.797927461139896,183,10,0.9412989400012743,0.008654637281910009,5,26.94839066853795
309,240.32000000000002,2107.5174129353236,12.049751243781095,185,16,0.9410999500012787,0.008711111111111112,22,25.299469876941757
310,226.6299999999999,1525.4427860696517,10.298507462686567,190,11,0.940900960001283,0.008767768595041324,11,28.180027933263066
311,205.77,3258.7736842105264,15.273684210526316,179,11,0.9407128600012871,0.008824609733700643,20,28.707840836361836
312,210.66999999999985,1904.4226804123712,12.896907216494846,185,9,0.9405208000012912,0.008881634527089071,17,29.26009512070528
313,217.51000000000002,2050.4248704663214,12.404145077720207,184,9,0.9403297300012954,0.00893884297520661,24,29.532449380103788
314,218.4100000000001,1601.8265306122448,10.525510204081632,188,8,0.9401356900012996,0.00899623507805326,12,30.574535830288518
315,220.87999999999994,2642.618556701031,13.845360824742269,181,13,0.9399436300013038,0.009053810835629018,8,27.334465954721587
316,212.66999999999996,1243.680412371134,9.412371134020619,182,12,0.9397515700013079,0.009111570247933885,5,28.76327993713089
317,216.97000000000006,1673.385026737968,11.010695187165775,176,11,0.939566440001312,0.009169513314967861,13,27.556279932751377
318,235.01000000000002,1580.6303317535544,10.601895734597157,196,15,0.9393575500013165,0.009227640036730945,9,30.73750167774363
319,226.29000000000013,1442.7277227722773,10.004950495049505,191,11,0.9391575700013208,0.00928595041322314,17,29.03953882520742
320,192.58000000000015,2000.090425531915,12.457446808510639,178,10,0.9389714500013249,0.009344444444444443,11,27.373148504723893
321,245.37999999999985,1171.345971563981,8.606635071090047,197,14,0.9387625600013294,0.009403122130394858,10,30.609174254381262
322,194.55999999999997,1587.51871657754,11.748663101604278,177,10,0.9385774300013334,0.009461983471074381,26,28.166474130064408
323,193.0799999999999,2148.8823529411766,11.39572192513369,177,10,0.9383923000013374,0.009521028466483013,26,27.03705383685821
324,231.07999999999996,1377.8484848484848,10.464646464646465,182,16,0.9381962800013417,0.009580257116620755,19,29.32716455543884
325,225.40999999999997,1345.5714285714287,10.91326530612245,183,13,0.9380022400013459,0.009639669421487602,13,30.133335456556203
326,229.47999999999996,1270.3267326732673,9.193069306930694,188,14,0.9378022600013503,0.009699265381083563,9,30.0815827386214
327,199.57000000000002,2123.8298969072166,13.783505154639176,181,13,0.9376102000013544,0.009759044995408632,10,29.513950505207493
328,240.72000000000008,1332.668292682927,10.112195121951219,199,6,0.9374072500013588,0.00981900826446281,20,30.12077502622837
329,211.39000000000001,1449.327868852459,10.33879781420765,169,14,0.9372260800013628,0.009879155188246098,13,30.16969227269699
330,220.09999999999997,1896.3076923076924,11.528205128205128,180,15,0.937033030001367,0.009939485766758495,11,28.6405766805013
331,227.41000000000005,1034.1739130434783,8.985507246376812,200,7,0.9368281000013714,0.010000000000000002,7,29.987445645862156
332,234.02000000000012,968.665071770335,8.645933014354068,195,14,0.9366211900013759,0.010060697887970614,19,29.299031035466626
333,210.61999999999998,8810.695187165775,25.363636363636363,177,10,0.9364360600013799,0.010121579430670338,13,29.25096257612667
334,213.06999999999994,1408.4324324324325,9.91891891891892,172,13,0.9362529100013839,0.010182644628099173,11,29.812363428682893
335,191.83999999999995,3004.9885714285715,14.06857142857143,164,11,0.9360796600013876,0.010243893480257116,27,31.262779982430594
336,174.40999999999988,3264.22754491018,15.491017964071856,155,12,0.9359143300013912,0.010305325987144169,17,29.924166685806778
337,175.27999999999994,2755.2528735632186,14.448275862068966,162,12,0.935742070001395,0.010366942148760331,18,27.840037778876294
338,214.31000000000003,1585.654255319149,11.643617021276595,177,11,0.935555950001399,0.010428741965105603,16,28.405689642784445
339,212.01000000000002,1455.3265306122448,10.83673469387755,183,13,0.9353619100014032,0.01049072543617998,16,27.821135443084096
340,247.0599999999999,1402.1483253588517,10.502392344497608,198,11,0.9351550000014077,0.01055289256198347,19,31.246684977882786
341,196.13000000000005,3453.016129032258,16.85483870967742,174,12,0.9349708600014117,0.01061524334251607,11,29.118627402090258
342,206.07999999999993,1999.957894736842,13.757894736842106,174,16,0.9347827600014158,0.010677777777777777,20,26.91865532837416
343,200.64999999999998,1229.0601092896175,10.251366120218579,170,13,0.9346015900014197,0.010740495867768596,16,26.13629956844726
344,207.61000000000004,1061.8952879581152,9.151832460732985,184,7,0.9344125000014238,0.010803397612488523,19,32.24370809250477
345,242.65999999999983,1199.0239234449762,10.421052631578947,196,13,0.9342055900014283,0.010866483011937558,20,29.58946442318875
346,207.26000000000002,1884.9076923076923,12.512820512820513,182,13,0.9340125400014325,0.0109297520661157,26,29.105686845534887
347,263.5199999999999,1285.9268292682927,10.229268292682926,184,21,0.9338095900014369,0.010993204775022955,33,31.04276338670312
348,195.86,3048.7022471910113,17.5,160,18,0.9336333700014408,0.01105684113865932,11,27.74311791243178
349,216.03999999999994,1835.440414507772,11.932642487046632,186,7,0.9334423000014449,0.011120661157024793,19,32.529982283325396
350,227.31000000000006,2346.4375,13.994791666666666,182,10,0.933252220001449,0.011184664830119376,13,29.867613182713587
351,207.79999999999987,3701.728723404255,17.02127659574468,174,14,0.9330661000014531,0.011248852157943069,13,31.25318409534211
352,214.67999999999998,1348.984693877551,9.821428571428571,182,14,0.9328720600014573,0.01131322314049587,15,31.545924335109945
353,214.33,1738.0959595959596,11.717171717171718,179,19,0.9326760400014615,0.01137777777777778,12,27.425087297805632
354,207.02999999999994,1694.132275132275,11.894179894179894,180,9,0.9324889300014656,0.011442516069788796,19,31.571054308502763
355,222.22,1891.9896373056995,12.927461139896373,177,16,0.9322978600014697,0.011507438016528924,32,29.340857156200112
356,188.53999999999996,2243.240223463687,12.519553072625698,164,15,0.9321206500014736,0.011572543617998162,9,32.836308231566875
357,243.95000000000005,1826.694835680751,12.352112676056338,199,14,0.9319097800014782,0.011637832874196511,10,31.1046532056701
358,201.14000000000004,1893.908108108108,11.248648648648649,170,15,0.9317266300014821,0.011703305785123968,13,31.342605291830527
359,216.39,1730.4607329842931,11.230366492146597,182,9,0.9315375400014863,0.011768962350780534,10,32.62491308207287
360,188.86999999999992,2732.938202247191,14.719101123595506,161,17,0.9313613200014901,0.011834802571166208,35,29.977410388796518
361,216.97999999999996,2695.4010416666665,15.130208333333334,173,19,0.9311712400014942,0.011900826446280991,14,27.36058002151549
